city_id;city_name;city_name_ascii;lat;long;population_number;country_id
2482;Ribeira Grande;Ribeira Grande;17.1825;-25.065;;33
2483;Sal Rei;Sal Rei;16.176;-22.9171;6357;33
2484;São Domingos;Sao Domingos;15.025;-23.5625;2818;33
2485;São Filipe;Sao Filipe;14.8966;-24.4955;8122;33
2486;Tarrafal;Tarrafal;15.2833;-23.7667;;33
2487;Tarrafal;Tarrafal;16.5667;-24.3556;;33
2488;Banlung;Banlung;13.7394;106.9873;;34
2489;Battambang;Battambang;13.1;103.2;130000;34
2490;Kampong Cham;Kampong Cham;12;105.45;118242;34
2491;Kampong Chhnang;Kampong Chhnang;12.25;104.6667;41700;34
2492;Kampong Speu;Kampong Speu;11.45;104.5333;33231;34
2493;Kampong Thom;Kampong Thom;12.7111;104.8886;31871;34
2494;Kampong Thum;Kampong Thum;12.712;104.889;19951;34
2495;Kampot;Kampot;10.6;104.1667;39186;34
2496;Koh Kong;Koh Kong;11.6167;102.9833;33134;34
2497;Kratie;Kratie;12.4881;106.0188;60000;34
2498;Krong Kep;Krong Kep;10.4828;104.3167;35990;34
2499;Lumphat;Lumphat;13.507;106.981;19205;34
2500;Pailin;Pailin;12.8489;102.6093;;34
2501;Phnom Penh;Phnom Penh;11.5696;104.921;2129371;34
2502;Prey Veng;Prey Veng;11.484;105.324;74000;34
2503;Pursat;Pursat;12.5337;103.9167;52476;34
2504;Samraong;Samraong;14.1817;103.5176;;34
2505;Sen Monorom;Sen Monorom;12.45;107.2;7500;34
2506;Siem Reap;Siem Reap;13.3622;103.8597;147866;34
2507;Sihanoukville;Sihanoukville;10.6333;103.5;;34
2508;Sisophon;Sisophon;13.5833;102.9833;50302;34
2509;Stung Treng;Stung Treng;13.5167;105.9667;29665;34
2510;Suong;Suong;11.9167;105.65;;34
2511;Svay Rieng;Svay Rieng;11.0878;105.7994;23956;34
2512;Ta Khmau;Ta Khmau;11.4833;104.95;;34
2513;Takeo;Takeo;10.9833;104.7833;52000;34
2514;Tbeng Meanchey;Tbeng Meanchey;13.8167;104.9667;24380;34
2515;Abong Mbang;Abong Mbang;3.9833;13.1667;14661;35
2516;Aiyomojok;Aiyomojok;5.7504;8.9833;5798;35
2517;Bafang;Bafang;5.1704;10.18;93145;35
2518;Bafia;Bafia;4.7425;11.2247;69270;35
2519;Bafoussam;Bafoussam;5.4667;10.4167;290768;35
2520;Bamenda;Bamenda;5.9333;10.1667;269530;35
2521;Batouri;Batouri;4.4333;14.3667;43821;35
2522;Bélabo;Belabo;4.9333;13.3;22553;35
2523;Bertoua;Bertoua;4.5833;13.6833;173000;35
2524;Bogo;Bogo;10.7361;14.6108;95230;35
2525;Buea;Buea;4.1667;9.2333;131325;35
2526;Douala;Douala;4.05;9.7;2446945;35
2527;Dschang;Dschang;5.45;10.05;76524;35
2528;Ébolowa;Ebolowa;2.9;11.15;87875;35
2529;Edéa;Edea;3.8;10.1333;122300;35
2530;Eséka;Eseka;3.6504;10.7666;22221;35
2531;Foumban;Foumban;5.7167;10.9167;92673;35
2532;Garoua;Garoua;9.3;13.4;235996;35
2533;Guider;Guider;9.9342;13.9486;84647;35
2534;Kalfou;Kalfou;10.284;14.9298;26223;35
2535;Kontcha;Kontcha;7.967;12.2333;8018;35
2536;Kribi;Kribi;2.95;9.9167;60000;35
2537;Kumba;Kumba;4.6333;9.45;144413;35
2538;Kumbo;Kumbo;6.2;10.66;125486;35
2539;Limbe;Limbe;4.0167;9.2167;212474;35
2540;Maroua;Maroua;10.5823;14.3275;319941;35
2541;Mbalmayo;Mbalmayo;3.52;11.5122;80206;35
2542;Mbé;Mbe;7.8504;13.6;3950;35
2543;Meïganga;Meiganga;6.5172;14.2947;80100;35
2544;Ngaoundéré;Ngaoundere;7.3214;13.5839;189800;35
2545;Nkongsamba;Nkongsamba;4.95;9.9167;117063;35
2546;Tibati;Tibati;6.4669;12.6158;72081;35
2547;Wum;Wum;6.3833;10.0667;68836;35
2548;Yaoundé;Yaounde;3.8578;11.5181;2440462;35
2549;Abbotsford;Abbotsford;49.05;-122.3167;141397;36
2550;Acton Vale;Acton Vale;45.65;-72.5667;7664;36
2551;Adjala-Tosorontio;Adjala-Tosorontio;44.1333;-79.9333;10975;36
2552;Airdrie;Airdrie;51.2917;-114.0144;61581;36
2553;Ajax;Ajax;43.8583;-79.0364;119677;36
2554;Alfred and Plantagenet;Alfred and Plantagenet;45.5667;-74.9167;9680;36
2555;Alma;Alma;48.55;-71.65;30904;36
2556;Alnwick/Haldimand;Alnwick/Haldimand;44.0833;-78.0333;6869;36
2557;Amherst;Amherst;45.8167;-64.2167;9550;36
2558;Amherstburg;Amherstburg;42.1;-83.0833;21936;36
2559;Amos;Amos;48.5667;-78.1167;12823;36
2560;Amqui;Amqui;48.4667;-67.4333;6322;36
2561;Antigonish;Antigonish;45.6167;-61.9833;5002;36
2562;Argyle;Argyle;43.8;-65.85;7899;36
2563;Arnprior;Arnprior;45.4333;-76.35;8795;36
2564;Arran-Elderslie;Arran-Elderslie;44.4;-81.2;6803;36
2565;Asbestos;Asbestos;45.7667;-71.9333;7096;36
2566;Ashfield-Colborne-Wawanosh;Ashfield-Colborne-Wawanosh;43.8667;-81.6;5422;36
2567;Augusta;Augusta;44.7511;-75.6003;7353;36
2568;Aurora;Aurora;44;-79.4667;55445;36
2569;Aylmer;Aylmer;42.7667;-80.9833;7492;36
2570;Baie-Comeau;Baie-Comeau;49.2167;-68.15;21536;36
2571;Baie-Saint-Paul;Baie-Saint-Paul;47.45;-70.5;7146;36
2572;Banff;Banff;51.1781;-115.5719;7847;36
2573;Barrie;Barrie;44.3711;-79.6769;172657;36
2574;Barrington;Barrington;43.5646;-65.5639;6646;36
2575;Bathurst;Bathurst;47.62;-65.65;18154;36
2576;Bay Roberts;Bay Roberts;47.5847;-53.2783;6012;36
2913;Peachland;Peachland;49.7736;-119.7369;5428;36
2914;Pelham;Pelham;43.0333;-79.3333;17110;36
2915;Pembroke;Pembroke;45.8167;-77.1;13882;36
2916;Penetanguishene;Penetanguishene;44.7667;-79.9333;8962;36
2917;Penticton;Penticton;49.4911;-119.5886;33761;36
2918;Perth;Perth;44.9;-76.25;5930;36
2919;Perth East;Perth East;43.47;-80.95;12261;36
2920;Petawawa;Petawawa;45.9;-77.2833;17187;36
2921;Peterborough;Peterborough;44.3;-78.3167;82094;36
2922;Petrolia;Petrolia;42.8833;-82.1417;5742;36
2923;Pickering;Pickering;43.8354;-79.089;91771;36
2924;Pincourt;Pincourt;45.3833;-73.9833;14558;36
2925;Pitt Meadows;Pitt Meadows;49.2333;-122.6833;18573;36
2926;Plessisville;Plessisville;46.2167;-71.7833;6688;36
2927;Plympton-Wyoming;Plympton-Wyoming;43.0167;-82.0833;7576;36
2928;Pointe-Calumet;Pointe-Calumet;45.5;-73.97;6396;36
2929;Pointe-Claire;Pointe-Claire;45.45;-73.8167;31380;36
2930;Ponoka;Ponoka;52.6833;-113.5667;7229;36
2931;Pontiac;Pontiac;45.5833;-76.1333;5850;36
2932;Pont-Rouge;Pont-Rouge;46.75;-71.7;8723;36
2933;Port Alberni;Port Alberni;49.2339;-124.805;17678;36
2934;Port Colborne;Port Colborne;42.8833;-79.25;18306;36
2935;Port Coquitlam;Port Coquitlam;49.2625;-122.7811;58612;36
2936;Port Hope;Port Hope;43.95;-78.3;16753;36
2937;Port Moody;Port Moody;49.2831;-122.8317;33551;36
2938;Portage La Prairie;Portage La Prairie;49.9728;-98.2919;13304;36
2939;Port-Cartier;Port-Cartier;50.0333;-66.8667;6651;36
2940;Portugal Cove-St. Philip's;Portugal Cove-St. Philip's;47.6272;-52.8506;8147;36
2941;Powell River;Powell River;49.8353;-124.5247;13157;36
2942;Prévost;Prevost;45.87;-74.08;12171;36
2943;Prince Albert;Prince Albert;53.2;-105.75;35926;36
2944;Prince George;Prince George;53.9169;-122.7494;74003;36
2945;Prince Rupert;Prince Rupert;54.3122;-130.3271;12220;36
2946;Princeville;Princeville;46.1667;-71.8833;5693;36
2947;Puslinch;Puslinch;43.45;-80.1667;7336;36
2948;Qualicum Beach;Qualicum Beach;49.35;-124.4333;8943;36
2949;Quebec City;Quebec City;46.8139;-71.2081;705103;36
2950;Queens;Queens;44.0333;-64.7167;10307;36
2951;Quesnel;Quesnel;52.9784;-122.4927;9879;36
2952;Quinte West;Quinte West;44.1833;-77.5667;43577;36
2953;Quispamsis;Quispamsis;45.4322;-65.9462;18245;36
2954;Ramara;Ramara;44.6333;-79.2167;9488;36
2955;Rawdon;Rawdon;46.05;-73.7167;10416;36
2956;Red Deer;Red Deer;52.2681;-113.8111;100418;36
2957;Redcliff;Redcliff;50.0792;-110.7783;5600;36
2958;Regina;Regina;50.4547;-104.6067;215106;36
2959;Renfrew;Renfrew;45.4717;-76.6831;8223;36
2960;Repentigny;Repentigny;45.7333;-73.4667;84965;36
2961;Richelieu;Richelieu;45.45;-73.25;5467;36
2962;Richmond;Richmond;49.1667;-123.1333;198309;36
2963;Richmond Hill;Richmond Hill;43.8667;-79.4333;195022;36
2964;Rideau Lakes;Rideau Lakes;44.6667;-76.2167;10207;36
2965;Rigaud;Rigaud;45.4833;-74.3;7566;36
2966;Rimouski;Rimouski;48.45;-68.53;48664;36
2967;Ritchot;Ritchot;49.6647;-97.1167;6679;36
2968;Riverview;Riverview;46.0613;-64.8052;19667;36
2969;Rivière-du-Loup;Riviere-du-Loup;47.8333;-69.5333;19447;36
2970;Roberval;Roberval;48.52;-72.23;10227;36
2971;Rockwood;Rockwood;50.2856;-97.2869;7823;36
2972;Rocky Mountain House;Rocky Mountain House;52.3753;-114.9217;6635;36
2973;Rosemère;Rosemere;45.6369;-73.8;14294;36
2974;Rothesay;Rothesay;45.3831;-65.9969;11659;36
2975;Rouyn-Noranda;Rouyn-Noranda;48.2333;-79.0167;42334;36
2976;Russell;Russell;45.2569;-75.3583;16520;36
2977;Saanich;Saanich;48.484;-123.381;114148;36
2978;Sackville;Sackville;45.9;-64.3667;5331;36
2979;Saguenay;Saguenay;48.4167;-71.0667;144746;36
2980;Saint John;Saint John;45.2806;-66.0761;67575;36
2981;Saint-Amable;Saint-Amable;45.65;-73.3;10870;36
2982;Saint-Apollinaire;Saint-Apollinaire;46.6167;-71.5167;6110;36
2983;Saint-Augustin-de-Desmaures;Saint-Augustin-de-Desmaures;46.7333;-71.4667;18141;36
2984;Saint-Basile-le-Grand;Saint-Basile-le-Grand;45.5333;-73.2833;16736;36
2985;Saint-Bruno-de-Montarville;Saint-Bruno-de-Montarville;45.5333;-73.35;26107;36
2986;Saint-Calixte;Saint-Calixte;45.95;-73.85;5934;36
2987;Saint-Césaire;Saint-Cesaire;45.4167;-73;5686;36
2988;Saint-Charles-Borromée;Saint-Charles-Borromee;46.05;-73.4667;13321;36
2989;Saint-Colomban;Saint-Colomban;45.73;-74.13;13080;36
2990;Saint-Constant;Saint-Constant;45.37;-73.57;27359;36
2991;Sainte-Adèle;Sainte-Adele;45.95;-74.13;12137;36
2992;Sainte-Agathe-des-Monts;Sainte-Agathe-des-Monts;46.05;-74.28;10223;36
2993;Sainte-Anne-des-Monts;Sainte-Anne-des-Monts;49.1333;-66.5;6933;36
2994;Sainte-Anne-des-Plaines;Sainte-Anne-des-Plaines;45.7617;-73.8204;14421;36
2995;Sainte-Brigitte-de-Laval;Sainte-Brigitte-de-Laval;47;-71.2;5696;36
2996;Sainte-Catherine;Sainte-Catherine;45.4;-73.58;16762;36
2997;Sainte-Catherine-de-la-Jacques-Cartier;Sainte-Catherine-de-la-Jacques-Cartier;46.85;-71.6167;6319;36
2998;Sainte-Julie;Sainte-Julie;45.5833;-73.3333;30104;36
2999;Sainte-Julienne;Sainte-Julienne;45.97;-73.72;9331;36
3000;Sainte-Marie;Sainte-Marie;46.45;-71.0333;12889;36
3001;Sainte-Marthe-sur-le-Lac;Sainte-Marthe-sur-le-Lac;45.53;-73.93;18074;36
3002;Sainte-Martine;Sainte-Martine;45.25;-73.8;5461;36
3003;Sainte-Sophie;Sainte-Sophie;45.82;-73.9;13375;36
3004;Sainte-Thérèse;Sainte-Therese;45.6333;-73.85;26025;36
3005;Saint-Eustache;Saint-Eustache;45.57;-73.9;44154;36
3006;Saint-Félicien;Saint-Felicien;48.65;-72.45;10278;36
3007;Saint-Félix-de-Valois;Saint-Felix-de-Valois;46.17;-73.43;6029;36
3008;Saint-Henri;Saint-Henri;46.7;-71.0667;5023;36
3009;Saint-Hippolyte;Saint-Hippolyte;45.93;-74.02;8083;36
3010;Saint-Honoré;Saint-Honore;48.5333;-71.0833;5257;36
3011;Saint-Hyacinthe;Saint-Hyacinthe;45.6167;-72.95;59614;36
3012;Saint-Jean-sur-Richelieu;Saint-Jean-sur-Richelieu;45.3167;-73.2667;92394;36
3013;Saint-Jérôme;Saint-Jerome;45.7833;-74;69598;36
3014;Saint-Joseph-du-Lac;Saint-Joseph-du-Lac;45.5333;-74;6195;36
3015;Saint-Lambert;Saint-Lambert;45.5;-73.5167;21861;36
3016;Saint-Lambert-de-Lauzon;Saint-Lambert-de-Lauzon;46.5865;-71.2271;6647;36
3017;Saint-Lazare;Saint-Lazare;45.4;-74.1333;19889;36
3018;Saint-Lin--Laurentides;Saint-Lin--Laurentides;45.85;-73.7667;17463;36
3019;Saint-Paul;Saint-Paul;45.9833;-73.45;5122;36
3020;Saint-Philippe;Saint-Philippe;45.35;-73.47;5495;36
3021;Saint-Pie;Saint-Pie;45.5;-72.9;5438;36
3022;Saint-Raymond;Saint-Raymond;46.9;-71.8333;9615;36
3023;Saint-Rémi;Saint-Remi;45.2667;-73.6167;7265;36
3024;Saint-Sauveur;Saint-Sauveur;45.9;-74.17;9881;36
3361;Baojishi;Baojishi;34.3609;107.1751;3738700;41
3362;Baoshan;Baoshan;25.1211;99.169;2506491;41
3363;Baotou;Baotou;40.6562;109.8345;2700000;41
3364;Basuo;Basuo;19.1;108.65;408309;41
3365;Bayan Hot;Bayan Hot;38.839;105.6686;56387;41
3366;Bazhou;Bazhou;31.8576;106.7559;3134000;41
3367;Bazhou;Bazhou;39.1235;116.386;622975;41
3368;Beian;Beian;48.2395;126.5037;470000;41
3369;Beichengqu;Beichengqu;40.4348;113.1565;245608;41
3370;Beidao;Beidao;34.6;105.92;1225000;41
3371;Beihai;Beihai;21.4667;109.1;1539251;41
3372;Beijing;Beijing;39.905;116.3914;19433000;41
3373;Beining;Beining;41.5933;121.7932;514898;41
3374;Beipiao;Beipiao;41.802;120.7621;496164;41
3375;Bengbu;Bengbu;32.9354;117.3531;3525000;41
3376;Benxi;Benxi;41.292;123.761;1567000;41
3377;Bijie;Bijie;27.3019;105.2863;6537498;41
3378;Binxian;Binxian;35.0364;108.0764;323256;41
3379;Binzhou;Binzhou;37.3806;118.0125;3779200;41
3380;Bole;Bole;44.898;82.0726;235585;41
3381;Boli;Boli;45.7564;130.5759;95260;41
3382;Botou;Botou;38.06;116.56;584308;41
3383;Bozhou;Bozhou;33.8626;115.7742;5100000;41
3384;Cangzhou;Cangzhou;38.3037;116.8452;6800000;41
3385;Cencheng;Cencheng;22.9297;111.0186;772113;41
3386;Chang’an;Chang'an;29.4761;113.448;537500;41
3387;Changchun;Changchun;43.9;125.2;7674439;41
3388;Changde;Changde;29.0397;111.6839;5717200;41
3389;Changling;Changling;44.27;123.99;55841;41
3390;Changping;Changping;40.2248;116.1944;614821;41
3391;Changsha;Changsha;22.3762;112.6877;699242;41
3392;Changsha;Changsha;28.1987;112.9709;7044118;41
3393;Changshu;Changshu;31.65;120.7333;1510100;41
3394;Changxing;Changxing;25.867;116.3167;87458;41
3395;Changzhi;Changzhi;36.1953;113.097;3230000;41
3396;Changzhou;Changzhou;31.8122;119.9692;4592431;41
3397;Chaohucun;Chaohucun;31.6783;117.7353;782000;41
3398;Chaoyang;Chaoyang;41.5757;120.4486;3370000;41
3399;Chaozhou;Chaozhou;23.67;116.63;2620000;41
3400;Chengde;Chengde;40.9739;117.9322;3610000;41
3401;Chengdu;Chengdu;30.6636;104.0667;11309000;41
3402;Chengguan;Chengguan;35.4599;113.7975;740435;41
3403;Chengjiao;Chengjiao;35.4043;114.0593;495744;41
3404;Chengjiao Chengguanzhen;Chengjiao Chengguanzhen;34.4362;104.0306;67826;41
3405;Chengtangcun;Chengtangcun;35.0833;117.15;1603659;41
3406;Chengxiang;Chengxiang;31.4515;121.1043;709500;41
3407;Chenzhou;Chenzhou;25.7989;113.0267;4581778;41
3408;Chifeng;Chifeng;42.2663;118.9223;4376600;41
3409;Chishui;Chishui;28.5902;105.6946;237052;41
3410;Chizhou;Chizhou;30.6583;117.4849;1430000;41
3411;Chongqing;Chongqing;29.55;106.5069;7739000;41
3412;Chongshan;Chongshan;18.7787;109.5117;104119;41
3413;Chongzuo;Chongzuo;22.4167;107.3667;1994285;41
3414;Chuxiong;Chuxiong;25.0461;101.5436;588620;41
3415;Chuzhou;Chuzhou;32.3062;118.3115;4110000;41
3416;Dadukou;Dadukou;26.5849;101.7149;1144000;41
3417;Dalai;Dalai;45.505;124.2863;418232;41
3418;Dali;Dali;34.7953;109.9378;109696;41
3419;Dali;Dali;25.7003;100.1564;652045;41
3420;Dalian;Dalian;38.9131;121.61;4480000;41
3421;Dandong;Dandong;40.1167;124.3833;2400000;41
3422;Dangyang;Dangyang;30.8258;111.791;560000;41
3423;Danjiangkou;Danjiangkou;32.5408;111.5098;443755;41
3424;Danyang;Danyang;31.9948;119.575;980662;41
3425;Daqing;Daqing;46.5979;125.008;2904532;41
3426;Dashiqiao;Dashiqiao;40.6328;122.5021;704891;41
3427;Dayan;Dayan;26.8808;100.2208;1244769;41
3428;Daye;Daye;30.1003;114.9699;909724;41
3429;Dazhou;Dazhou;31.2152;107.4947;5693000;41
3430;Dehui;Dehui;44.5323;125.6965;839786;41
3431;Dengtacun;Dengtacun;41.4237;123.3203;496122;41
3432;Dengtalu;Dengtalu;36.08;114.35;887000;41
3433;Deyang;Deyang;31.1289;104.395;3636000;41
3434;Dezhou;Dezhou;37.4513;116.3105;5470000;41
3435;Diaobingshancun;Diaobingshancun;42.4391;123.5426;241431;41
3436;Dingxi;Dingxi;35.5806;104.6263;2930000;41
3437;Dingzhou;Dingzhou;38.5158;114.9845;1165182;41
3438;Dongguan;Dongguan;23.0475;113.7493;7981000;41
3439;Donghua;Donghua;35.2175;106.6545;189333;41
3440;Dongning;Dongning;44.0608;131.1187;210000;41
3441;Dongta;Dongta;38.0937;106.3321;261677;41
3442;Dongtai;Dongtai;32.8534;120.3037;990306;41
3443;Dongxing;Dongxing;21.5833;108.05;144709;41
3444;Dongyang;Dongyang;29.2785;120.2282;804398;41
3445;Dunhua;Dunhua;43.3667;128.2333;483811;41
3446;Dunhuang;Dunhuang;40.1411;94.6616;186027;41
3447;Duyun;Duyun;26.2672;107.5143;493574;41
3448;E’erguna;E'erguna;50.2411;120.172;76667;41
3449;E’zhou;E'zhou;30.3972;114.8842;1031000;41
3450;Encheng;Encheng;22.1879;112.3131;492814;41
3451;Fangting;Fangting;31.1282;104.1695;412758;41
3452;Feicheng;Feicheng;36.186;116.772;946627;41
3453;Fengcheng;Fengcheng;40.4543;124.0646;543933;41
3454;Fenglu;Fenglu;24.6728;102.9149;169366;41
3455;Fenyang;Fenyang;37.2652;111.7793;416212;41
3456;Foshan;Foshan;23.0292;113.1056;7194311;41
3457;Fu’an;Fu'an;27.1;119.6333;577000;41
3458;Fuding;Fuding;27.2;120.2;542000;41
3459;Fujin;Fujin;47.2489;132.0341;470000;41
3460;Fukang;Fukang;44.1523;87.9793;165006;41
3461;Fulin;Fulin;29.35;102.7167;1049;41
3462;Fuqing;Fuqing;25.7232;119.3735;1316000;41
3463;Fuquan;Fuquan;26.7039;107.5087;283904;41
3464;Fushun;Fushun;41.8708;123.8917;2300000;41
3465;Fuxin;Fuxin;42.0127;121.6486;1930000;41
3466;Fuyang;Fuyang;30.0533;119.9519;771000;41
3467;Fuyang;Fuyang;32.8986;115.8045;8360000;41
3468;Fuyu;Fuyu;45.1804;124.82;356905;41
3469;Fuyuan;Fuyuan;48.3614;134.2875;480000;41
3470;Fuzhou;Fuzhou;27.9814;116.3577;4047200;41
3471;Fuzhou;Fuzhou;26.0769;119.2917;5245000;41
3472;Gaizhou;Gaizhou;40.4019;122.3499;691595;41
3809;Shuanghejiedao;Shuanghejiedao;30.3866;106.7756;360000;41
3810;Shuangqiao;Shuangqiao;35.0833;112.5833;733000;41
3811;Shuangshui;Shuangshui;26.5944;104.8333;1221000;41
3812;Shuangyashan;Shuangyashan;46.6388;131.1545;1530000;41
3813;Shuizhai;Shuizhai;33.4433;114.8994;1003698;41
3814;Shulan;Shulan;44.4167;126.95;663403;41
3815;Shuozhou;Shuozhou;39.3408;112.4292;1714857;41
3816;Shuyangzha;Shuyangzha;34.1299;118.7734;1770000;41
3817;Sihui;Sihui;23.3448;112.6956;542873;41
3818;Simao;Simao;22.7807;100.9782;162725;41
3819;Siping;Siping;43.1715;124.3644;3300000;41
3820;Sizhan;Sizhan;39.0099;106.3694;730400;41
3821;Songyang;Songyang;34.4161;113.0424;668592;41
3822;Songzi;Songzi;30.1772;111.7732;765911;41
3823;Suifenhe;Suifenhe;44.3945;131.1563;60000;41
3824;Suihua;Suihua;46.6384;126.9808;5420000;41
3825;Suileng;Suileng;47.246;127.106;57789;41
3826;Suining;Suining;30.5098;105.5737;3556000;41
3827;Suohe;Suohe;34.7879;113.392;626700;41
3828;Suqian;Suqian;33.9331;118.2831;5290000;41
3829;Suzhou;Suzhou;31.304;120.6164;5250000;41
3830;Suzhou;Suzhou;33.6333;116.9683;5690000;41
3831;Tacheng;Tacheng;46.7468;82.979;161037;41
3832;Tai’an;Tai'an;36.2001;117.0809;5499000;41
3833;Taihe;Taihe;30.8706;105.3784;924531;41
3834;Taihecun;Taihecun;45.768;131.0063;930000;41
3835;Tailai;Tailai;46.3904;123.41;75992;41
3836;Taiping;Taiping;32.0691;108.0351;407594;41
3837;Taishan;Taishan;22.2486;112.785;941095;41
3838;Taixing;Taixing;32.1724;120.0142;1073921;41
3839;Taiyuan;Taiyuan;37.8733;112.5425;3398000;41
3840;Taizhou;Taizhou;28.6583;121.4221;5968838;41
3841;Taizhou;Taizhou;32.4831;119.9;5031000;41
3842;Tanbei;Tanbei;35.0907;112.9317;447701;41
3843;Tangdong;Tangdong;25.9755;113.2302;337495;41
3844;Tangdukou;Tangdukou;27;111.2001;45617;41
3845;Tangshan;Tangshan;39.6292;118.1742;7100000;41
3846;Taozhou;Taozhou;30.8956;119.411;487243;41
3847;Tengyue;Tengyue;25.0333;98.4666;126058;41
3848;Tianchang;Tianchang;32.6853;119.0041;602840;41
3849;Tianjin;Tianjin;39.1467;117.2056;10800000;41
3850;Tieli;Tieli;46.9804;128.045;390000;41
3851;Tieling;Tieling;42.2841;123.8365;3000000;41
3852;Tongchuan;Tongchuan;34.9057;108.9422;835600;41
3853;Tongchuanshi;Tongchuanshi;35.08;109.03;282258;41
3854;Tongliao;Tongliao;43.6172;122.264;3094600;41
3855;Tongren;Tongren;27.7233;109.1885;3093204;41
3856;Tongshan;Tongshan;34.261;117.1859;8669000;41
3857;Tongyangdao;Tongyangdao;41.7676;109.9711;27476;41
3858;Tumen;Tumen;42.9661;129.8425;128212;41
3859;Turpan;Turpan;42.95;89.1822;622903;41
3860;Ulanhot;Ulanhot;46.0726;122.0719;327081;41
3861;Ürümqi;Urumqi;43.825;87.6;3112559;41
3862;Wafangdian;Wafangdian;39.6271;121.9972;1024876;41
3863;Wancheng;Wancheng;18.8;110.4;545597;41
3864;Wangqing;Wangqing;43.3248;129.7343;88732;41
3865;Weichanglu;Weichanglu;37.1792;119.9333;859424;41
3866;Weifang;Weifang;36.7167;119.1;9373000;41
3867;Weihai;Weihai;37.5;122.1;2596753;41
3868;Weinan;Weinan;34.4996;109.4684;5300000;41
3869;Wenchang;Wenchang;31.054;116.9507;664455;41
3870;Wencheng;Wencheng;19.6167;110.75;537426;41
3871;Wenlan;Wenlan;23.3689;103.3881;417156;41
3872;Wenling;Wenling;28.3797;121.3718;1366794;41
3873;Wenzhou;Wenzhou;27.9991;120.6561;4310000;41
3874;Wu’an;Wu'an;36.6941;114.1847;819000;41
3875;Wuchuan;Wuchuan;21.4571;110.7659;927275;41
3876;Wudalianchi;Wudalianchi;48.6433;126.1408;360000;41
3877;Wugang;Wugang;26.7345;110.6293;734870;41
3878;Wuhai;Wuhai;39.6708;106.8114;477000;41
3879;Wuhan;Wuhan;30.5872;114.2881;8962000;41
3880;Wuhu;Wuhu;31.334;118.3622;3842100;41
3881;Wujiaqu;Wujiaqu;44.2;87.55;96436;41
3882;Wusong;Wusong;30.9333;117.7667;720000;41
3883;Wutong;Wutong;30.6326;120.5474;815848;41
3884;Wuwei;Wuwei;37.9278;102.6329;1890000;41
3885;Wuxi;Wuxi;31.5667;120.2833;4580000;41
3886;Wuxue;Wuxue;29.8518;115.5539;644247;41
3887;Wuyishan;Wuyishan;27.7562;118.0267;238000;41
3888;Wuyuan;Wuyuan;41.0896;108.2722;30057;41
3889;Wuzhong;Wuzhong;37.9874;106.1919;1284000;41
3890;Wuzhou;Wuzhou;23.4833;111.3167;2882200;41
3891;Xi’an;Xi'an;34.2667;108.9;7135000;41
3892;Xiamen;Xiamen;24.4797;118.0819;4110000;41
3893;Xiangtan;Xiangtan;27.8431;112.9228;2748552;41
3894;Xiangxiang;Xiangxiang;27.7389;112.5223;787216;41
3895;Xiangyang;Xiangyang;32.0654;112.1531;5844000;41
3896;Xiantao;Xiantao;30.3833;113.4;1175085;41
3897;Xianyang;Xianyang;34.35;108.7167;5040000;41
3898;Xiaoganzhan;Xiaoganzhan;30.9273;113.911;4665000;41
3899;Xiaoxita;Xiaoxita;30.7083;111.2803;4115000;41
3900;Xiaoyi;Xiaoyi;37.1449;111.7718;468770;41
3901;Xiashi;Xiashi;30.5333;120.6833;806966;41
3902;Xibeijie;Xibeijie;39.737;98.5049;977600;41
3903;Xichang;Xichang;27.8983;102.2706;712434;41
3904;Xicheng;Xicheng;23.3629;103.1545;459781;41
3905;Xigazê;Xigaze;29.2649;88.8799;679771;41
3906;Ximeicun;Ximeicun;24.9633;118.3811;1508000;41
3907;Xin’an;Xin'an;34.3662;118.3369;920628;41
3908;Xindi;Xindi;29.8182;113.4653;819446;41
3909;Xingcheng;Xingcheng;40.6189;120.7205;546176;41
3910;Xingcheng;Xingcheng;24.1681;115.6669;993000;41
3911;Xingren;Xingren;25.4352;105.1907;417919;41
3912;Xingtai;Xingtai;37.0659;114.4753;611739;41
3913;Xingyi;Xingyi;25.091;104.9011;783120;41
3914;Xinhualu;Xinhualu;34.3962;113.7249;758079;41
3915;Xining;Xining;36.6239;101.7787;2154000;41
3916;Xinji;Xinji;37.9423;115.2118;615919;41
3917;Xinmin;Xinmin;41.9952;122.8224;680000;41
3918;Xinpu;Xinpu;34.5906;119.1801;4790000;41
3919;Xinqing;Xinqing;48.2363;129.5059;55415;41
3920;Xinshi;Xinshi;31.0236;113.1079;636776;41
4257;Odienné;Odienne;9.5;-7.5667;49857;48
4258;San-Pédro;San-Pedro;4.7704;-6.64;210273;48
4259;Sassandra;Sassandra;4.9504;-6.0833;38411;48
4260;Séguéla;Seguela;7.9611;-6.6731;51157;48
4261;Touba;Touba;8.2833;-7.6833;31844;48
4262;Toumodi;Toumodi;6.552;-5.019;39005;48
4263;Yamoussoukro;Yamoussoukro;6.8161;-5.2742;355573;48
4264;Belišće;Belisce;45.6833;18.4;7197;49
4265;Bjelovar;Bjelovar;45.8989;16.8422;40276;49
4266;Buje;Buje;45.4;13.65;5182;49
4267;Čakovec;Cakovec;46.3833;16.4333;30455;49
4268;Crikvenica;Crikvenica;45.1833;14.7;11122;49
