stores_id;product_id;range
10014;300219;R
10014;300220;R
10014;300221;R
10014;300222;R
10014;300223;R
10014;300224;R
10014;300225;R
10014;300226;R
10014;300227;R
10014;300228;R
10014;300229;R
10014;300230;R
10014;300231;R
10014;300232;R
10014;300233;R
10014;300234;R
10014;300235;R
10014;300236;R
10014;300237;R
10014;300238;R
10014;300239;R
10014;300240;R
10014;300241;R
10014;300242;R
10014;300243;R
10014;300244;R
10014;300245;R
10014;300246;R
10014;300247;R
10014;300248;R
10014;300249;R
10014;300250;R
10014;300251;R
10014;300252;R
10014;300253;R
10014;300254;R
10014;300255;R
10014;300256;R
10014;300257;R
10014;300258;R
10014;300259;R
10014;300260;R
10014;300261;R
10014;300262;R
10014;300263;R
10014;300264;R
10014;300265;R
10014;300266;R
10014;300267;R
10014;300268;R
10014;300269;R
10014;300270;R
10014;300271;R
10014;300272;R
10014;300273;R
10014;300274;R
10014;300275;R
10014;300276;R
10014;300277;R
10014;300278;R
10014;300279;R
10014;300280;R
10014;300281;R
10014;300282;R
10014;300283;R
10014;300284;R
10014;300285;R
10014;300286;R
10014;300287;R
10014;300288;R
10014;300289;R
10014;300290;R
10014;300291;R
10014;300292;R
10014;300293;R
10014;300294;R
10014;300295;R
10014;300296;R
10014;300297;R
10014;300298;R
10014;300299;R
10014;300300;R
10014;300301;R
10014;300302;R
10014;300303;R
10014;300304;R
10014;300305;R
10014;300306;R
10014;300307;R
10014;300308;R
10014;300309;R
10014;300310;R
10014;300311;R
10014;300312;R
10014;300313;R
10014;300314;R
10014;300315;R
10014;300316;R
10014;300317;R
10014;300318;R
10014;300319;R
10014;300320;R
10014;300321;R
10014;300322;R
10014;300323;R
10014;300324;R
10014;300325;R
10014;300326;R
10014;300327;R
10014;300328;R
10014;300329;R
10014;300330;R
10014;300331;R
10014;300332;R
10014;300333;R
10014;300334;R
10014;300335;R
10014;300336;R
10014;300337;R
10014;300338;R
10014;300339;R
10014;300340;R
10014;300341;R
10014;300342;R
10014;300343;R
10014;300344;R
10014;300345;R
10014;300346;R
10014;300347;R
10014;300348;R
10014;300349;R
10014;300350;R
10014;300351;R
10014;300352;R
10014;300353;R
10014;300354;R
10014;300355;R
10014;300356;R
10014;300357;R
10014;300358;R
10014;300359;R
10014;300360;R
10014;300361;R
10014;300362;R
10014;300363;R
10014;300364;R
10014;300365;R
10014;300366;R
10014;300367;R
10014;300368;R
10014;300369;R
10014;300370;R
10014;300371;R
10014;300372;R
10014;300373;R
10014;300374;R
10014;300375;R
10014;300376;R
10014;300377;R
10014;300378;R
10014;300379;R
10014;300380;R
10014;300381;R
10014;300382;R
10014;300383;R
10014;300384;R
10014;300385;R
10014;300386;R
10014;300387;R
10014;300388;R
10014;300389;R
10014;300390;R
10014;300391;R
10014;300392;R
10014;300393;R
10014;300394;R
10014;300395;R
10014;300396;R
10014;300397;R
10014;300398;R
10014;300399;R
10014;300400;R
10014;300401;R
10014;300402;R
10014;300403;R
10014;300404;R
10014;300405;R
10014;300406;R
10014;300407;R
10014;300408;R
10014;300409;R
10014;300410;R
10014;300411;R
10014;300412;R
10014;300413;R
10014;300414;R
10014;300415;R
10014;300416;R
10014;300417;R
10014;300418;R
10014;300419;R
10014;300420;R
10014;300421;R
10014;300422;R
10014;300423;R
10014;300424;R
10014;300425;R
10014;300426;R
10014;300427;R
10014;300428;R
10014;300429;R
10014;300430;R
10014;300431;R
10014;300432;R
10014;300433;R
10014;300434;R
10014;300435;R
10014;300436;R
10014;300437;R
10014;300438;R
10014;300439;R
10014;300440;R
10014;300441;R
10014;300442;R
10014;300443;R
10014;300444;R
10014;300445;R
10014;300446;R
10014;300447;R
10014;300448;R
10014;300449;R
10014;300450;R
10014;300451;R
10014;300452;R
10014;300453;R
10014;300454;R
10014;300455;R
10014;300456;R
10014;300457;R
10014;300458;R
10014;300459;R
10014;300460;R
10014;300461;R
10014;300462;R
10014;300463;R
10014;300464;R
10014;300465;R
10014;300466;R
10014;300467;R
10014;300468;R
10014;300469;R
10014;300470;R
10014;300471;R
10014;300472;R
10014;300473;R
10014;300474;R
10014;300475;R
10014;300476;R
10014;300477;R
10014;300478;R
10014;300479;R
10014;300480;R
10014;300481;R
10014;300482;R
10014;300483;R
10014;300484;R
10014;300485;R
10014;300486;R
10014;300487;R
10014;300488;R
10014;300489;R
10014;300490;R
10014;300491;R
10014;300492;R
10014;300493;R
10014;300494;R
10014;300495;R
10014;300496;R
10014;300497;R
10014;300498;R
10014;300499;R
10014;300500;R
10014;300501;R
10014;300502;R
10014;300503;R
10014;300504;R
10014;300505;R
10014;300506;R
10014;300507;R
10014;300508;R
10014;300509;R
10014;300510;R
10014;300511;R
10014;300512;R
10014;300513;R
10014;300514;R
10014;300515;R
10014;300516;R
10014;300517;R
10014;300518;R
10014;300519;R
10014;300520;R
10014;300521;R
10014;300522;R
10014;300523;R
10014;300524;R
10014;300525;R
10014;300526;R
10014;300527;R
10014;300528;R
10014;300529;R
10014;300530;R
10014;300531;R
10014;300532;R
10014;300533;R
10014;300534;R
10014;300535;R
10014;300536;R
10014;300537;R
10014;300538;R
10014;300539;R
10014;300540;R
10014;300541;R
10014;300542;R
10014;300543;R
10014;300544;R
10014;300545;R
10014;300546;R
10014;300547;R
10014;300548;R
10014;300549;R
10014;300550;R
10014;300551;R
10014;300552;R
10014;300553;R
10014;300554;R
10014;300555;R
10014;300556;R
10014;300557;R
10014;300558;R
10014;300559;R
10014;300560;R
10014;300561;R
10014;300562;R
10014;300563;R
10014;300564;R
10014;300565;R
10014;300566;R
10014;300567;R
10014;300568;R
10014;300569;R
10014;300570;R
10014;300571;R
10014;300572;R
10014;300573;R
10014;300574;R
10014;300575;R
10014;300576;R
10014;300577;R
10014;300578;R
10014;300579;R
10014;300580;R
10014;300581;R
10014;300582;R
10014;300583;R
10014;300584;R
10014;300585;R
10014;300586;R
10014;300587;R
10014;300588;R
10014;300589;R
10014;300590;R
10014;300591;R
10014;300592;R
10014;300593;R
10014;300594;R
10014;300595;R
10014;300596;R
10014;300597;R
10014;300598;R
10014;300599;R
10014;300600;R
10014;300601;R
10014;300602;R
10014;300603;R
10014;300604;R
10014;300605;R
10014;300606;R
10014;300607;R
10014;300608;R
10014;300609;R
10014;300610;R
10014;300611;R
10014;300612;R
10014;300613;R
10014;300614;R
10014;300615;R
10014;300616;R
10014;300617;R
10014;300618;R
10014;300619;R
10014;300620;R
10014;300621;R
10014;300622;R
10014;300623;R
10014;300624;R
10014;300625;R
10014;300626;R
10014;300627;R
10014;300628;R
10014;300629;R
10014;300630;R
10014;300631;R
10014;300632;R
10014;300633;R
10014;300634;R
10014;300635;R
10014;300636;R
10014;300637;R
10014;300638;R
10014;300639;R
10014;300640;R
10014;300641;R
10014;300642;R
10014;300643;R
10014;300644;R
10014;300645;R
10014;300646;R
10014;300647;R
10014;300648;R
10014;300649;R
10014;300650;R
10014;300651;R
10014;300652;R
10014;300653;R
10014;300654;R
10014;300655;R
10014;300656;R
10014;300657;R
10014;300658;R
10014;300659;R
10014;300660;R
10014;300661;R
10014;300662;R
10014;300663;R
10014;300664;R
10014;300665;R
10014;300666;R
10014;300667;R
10014;300668;R
10014;300669;R
10014;300670;R
10014;300671;R
10014;300672;R
10014;300673;R
10014;300674;R
10014;300675;R
10014;300676;R
10014;300677;R
10014;300678;R
10014;300679;R
10014;300680;R
10014;300681;R
10014;300682;R
10014;300683;R
10014;300684;R
10014;300685;R
10014;300686;R
10014;300687;R
10014;300688;R
10014;300689;R
10014;300690;R
10014;300691;R
10014;300692;R
10014;300693;R
10014;300694;R
10014;300695;R
10014;300696;R
10014;300697;R
10014;300698;R
10014;300699;R
10014;300700;R
10014;300701;R
10014;300702;R
10014;300703;R
10014;300704;R
10014;300705;R
10014;300706;R
10014;300707;R
10014;300708;R
10014;300709;R
10014;300710;R
10014;300711;R
10014;300712;R
10014;300713;R
10014;300714;R
10014;300715;R
10014;300716;R
10014;300717;R
10014;300718;R
10014;300719;R
10014;300720;R
10014;300721;R
10014;300722;R
10014;300723;R
10014;300724;R
10014;300725;R
10014;300726;R
10014;300727;R
10014;300728;R
10014;300729;R
10014;300730;R
10014;300731;R
10014;300732;R
10014;300733;R
10014;300734;R
10014;300735;R
10014;300736;R
10014;300737;R
10014;300738;R
10014;300739;R
10014;300740;R
10014;300741;R
10014;300742;R
10014;300743;R
10014;300744;R
10014;300745;R
10014;300746;R
10014;300747;R
10014;300748;R
10014;300749;R
10014;300750;R
10014;300751;R
10014;300752;R
10014;300753;R
10014;300754;R
10014;300755;R
10014;300756;R
10014;300757;R
10014;300758;R
10014;300759;R
10014;300760;R
10014;300761;R
10014;300762;R
10014;300763;R
10014;300764;R
10014;300765;R
10014;300766;R
10014;300767;R
10014;300768;R
10014;300769;R
10014;300770;R
10014;300771;R
10014;300772;R
10014;300773;R
10014;300774;R
10014;300775;R
10014;300776;R
10014;300777;R
10014;300778;R
10014;300779;R
10014;300780;R
10014;300781;R
10014;300782;R
10014;300783;R
10014;300784;R
10014;300785;R
10014;300786;R
10014;300787;R
10014;300788;R
10014;300789;R
10014;300790;R
10014;300791;R
10014;300792;R
10014;300793;R
10014;300794;R
10014;300795;R
10014;300796;R
10014;300797;R
10014;300798;R
10014;300799;R
10014;300800;R
10014;300801;R
10014;300802;R
10014;300803;R
10014;300804;R
10014;300805;R
10014;300806;R
10014;300807;R
10014;300808;R
10014;300809;R
10014;300810;R
10014;300811;R
10014;300812;R
10014;300813;R
10014;300814;R
10014;300815;R
10014;300816;R
10014;300817;R
10014;300818;R
10014;300819;R
10014;300820;R
10014;300821;R
10014;300822;R
10014;300823;R
10014;300824;R
10014;300825;R
10014;300826;R
10014;300827;R
10014;300828;R
10014;300829;R
10014;300830;R
10014;300831;R
10014;300832;R
10014;300833;R
10014;300834;R
10014;300835;R
10014;300836;R
10014;300837;R
10014;300838;R
10014;300839;R
10014;300840;R
10014;300841;R
10014;300842;R
10014;300843;R
10014;300844;R
10014;300845;R
10014;300846;R
10014;300847;R
10014;300848;R
10014;300849;R
10014;300850;R
10014;300851;R
10014;300852;R
10014;300853;R
10014;300854;R
10014;300855;R
10014;300856;R
10014;300857;R
10014;300858;R
10014;300859;R
10014;300860;R
10014;300861;R
10014;300862;R
10014;300863;R
10014;300864;R
10014;300865;R
10014;300866;R
10014;300867;R
10014;300868;R
10014;300869;R
10014;300870;R
10014;300871;R
10014;300872;R
10014;300873;R
10014;300874;R
10014;300875;R
10014;300876;R
10014;300877;R
10014;300878;R
10014;300879;R
10014;300880;R
10014;300881;R
10014;300882;R
10014;300883;R
10014;300884;R
10014;300885;R
10014;300886;R
10014;300887;R
10014;300888;R
10014;300889;R
10014;300890;R
10014;300891;R
10014;300892;R
10014;300893;R
10014;300894;R
10014;300895;R
10014;300896;R
10014;300897;R
10014;300898;R
10014;300899;R
10014;300900;R
10014;300901;R
10014;300902;R
10014;300903;R
10014;300904;R
10014;300905;R
10014;300906;R
10014;300907;R
10014;300908;R
10014;300909;R
10014;300910;R
10014;300911;R
10014;300912;R
10014;300913;R
10014;300914;R
10014;300915;R
10014;300916;R
10014;300917;R
10014;300918;R
10014;300919;R
10014;300920;R
10014;300921;R
10014;300922;R
10014;300923;R
10014;300924;R
10014;300925;R
10014;300926;R
10014;300927;R
10014;300928;R
10014;300929;R
10014;300930;R
10014;300931;R
10014;300932;R
10014;300933;R
10014;300934;R
10014;300935;R
10014;300936;R
10014;300937;R
10014;300938;R
10014;300939;R
10014;300940;R
10014;300941;R
10014;300942;R
10014;300943;R
10014;300944;R
10014;300945;R
10014;300946;R
10014;300947;R
10014;300948;R
10014;300949;R
10014;300950;R
10014;300951;R
10014;300952;R
10014;300953;R
10014;300954;R
10014;300955;R
10014;300956;R
10014;300957;R
10014;300958;R
10014;300959;R
10014;300960;R
10014;300961;R
10014;300962;R
10014;300963;R
10014;300964;R
10014;300965;R
10014;300966;R
10014;300967;R
10014;300968;R
10014;300969;R
10014;300970;R
10014;300971;R
10014;300972;R
10014;300973;R
10014;300974;R
10014;300975;R
10014;300976;R
10014;300977;R
10014;300978;R
10014;300979;R
10014;300980;R
10014;300981;R
10014;300982;R
10014;300983;R
10014;300984;R
10014;300985;R
10014;300986;R
10014;300987;R
10014;300988;R
10014;300989;R
10014;300990;R
10014;300991;R
10014;300992;R
10014;300993;R
10014;300994;R
10014;300995;R
10014;300996;R
10014;300997;R
10014;300998;R
10014;300999;R
10014;301000;R
10014;301001;R
10014;301002;R
10014;301003;R
10014;301004;R
10014;301005;R
10014;301006;R
10014;301007;R
10014;301008;R
10014;301009;R
10014;301010;R
10014;301011;R
10014;301012;R
10014;301013;R
10014;301014;R
10014;301015;R
10014;301016;R
10014;301017;R
10014;301018;R
10014;301019;R
10014;301020;R
10014;301021;R
10014;301022;R
10014;301023;R
10014;301024;R
10014;301025;R
10014;301026;R
10014;301027;R
10014;301028;R
10014;301029;R
10014;301030;R
10014;301031;R
10014;301032;R
10014;301033;R
10014;301034;R
10014;301035;R
10014;301036;R
10014;301037;R
10014;301038;R
10014;301039;R
10014;301040;R
10014;301041;R
10014;301042;R
10014;301043;R
10014;301044;R
10014;301045;R
10014;301046;R
10014;301047;R
10014;301048;R
10014;301049;R
10014;301050;R
10014;301051;R
10014;301052;R
10014;301053;R
10014;301054;R
10014;301055;R
10014;301056;R
10014;301057;R
10014;301058;R
10014;301059;R
10014;301060;R
10014;301061;R
10014;301062;R
10014;301063;R
10014;301064;R
10014;301065;R
10014;301066;R
10014;301067;R
10014;301068;R
10014;301069;R
10014;301070;R
10014;301071;R
10014;301072;R
10014;301073;R
10014;301074;R
10014;301075;R
10014;301076;R
10014;301077;R
10014;301078;R
10014;301079;R
10014;301080;R
10014;301081;R
10014;301082;R
10014;301083;R
10014;301084;R
10014;301085;R
10014;301086;R
10014;301087;R
10014;301088;R
10014;301089;R
10014;301090;R
10014;301091;R
10014;301092;R
10014;301093;R
10014;301094;R
10014;301095;R
10014;301096;R
10014;301097;R
10014;301098;R
10014;301099;R
10014;301100;R
10014;301101;R
10014;301102;R
10014;301103;R
10014;301104;R
10014;301105;R
10014;301106;R
10014;301107;R
10014;301108;R
10014;301109;R
10014;301110;R
10014;301111;R
10014;301112;R
10014;301113;R
10014;301114;R
10014;301115;R
10014;301116;R
10014;301117;R
10014;301118;R
10014;301119;R
10014;301120;R
10014;301121;R
10014;301122;R
10014;301123;R
10014;301124;R
10014;301125;R
10014;301126;R
10014;301127;R
10014;301128;R
10014;301129;R
10014;301130;R
10014;301131;R
10014;301132;R
10014;301133;R
10014;301134;R
10014;301135;R
10014;301136;R
10014;301137;R
10014;301138;R
10014;301139;R
10014;301140;R
10014;301141;R
10014;301142;R
10014;301143;R
10014;301144;R
10014;301145;R
10014;301146;R
10014;301147;R
10014;301148;R
10014;301149;R
10014;301150;R
10014;301151;R
10014;301152;R
10014;301153;R
10014;301154;R
10014;301155;R
10014;301156;R
10014;301157;R
10014;301158;R
10014;301159;R
10014;301160;R
10014;301161;R
10014;301162;R
10014;301163;R
10014;301164;R
10014;301165;R
10014;301166;R
10014;301167;R
10014;301168;R
10014;301169;R
10014;301170;R
10014;301171;R
10014;301172;R
10014;301173;R
10014;301174;R
10014;301175;R
10014;301176;R
10014;301177;R
10014;301178;R
10014;301179;R
10014;301180;R
10014;301181;R
10014;301182;R
10014;301183;R
10014;301184;R
10014;301185;R
10014;301186;R
10014;301187;R
10014;301188;R
10014;301189;R
10014;301190;R
10014;301191;R
10014;301192;R
10014;301193;R
10014;301194;R
10014;301195;R
10014;301196;R
10014;301197;R
10014;301198;R
10014;301199;R
10014;301200;R
10014;301201;R
10014;301202;R
10014;301203;R
10014;301204;R
10014;301205;R
10014;301206;R
10014;301207;R
10014;301208;R
10014;301209;R
10014;301210;R
10014;301211;R
10014;301212;R
10014;301213;R
10014;301214;R
10014;301215;R
10014;301216;R
10014;301217;R
10014;301218;R
10014;301219;R
10014;301220;R
10014;301221;R
10014;301222;R
10014;301223;R
10014;301224;R
10014;301225;R
10014;301226;R
10014;301227;R
10014;301228;R
10014;301229;R
10014;301230;R
10014;301231;R
10014;301232;R
10014;301233;R
10014;301234;R
10014;301235;R
10014;301236;R
10014;301237;R
10014;301238;R
10014;301239;R
10014;301240;R
10014;301241;R
10014;301242;R
10014;301243;R
10014;301244;R
10014;301245;R
10014;301246;R
10014;301247;R
10014;301248;R
10014;301249;R
10014;301250;R
10014;301251;D
10014;301252;D
10014;301253;D
10014;301254;D
10014;301255;D
10014;301256;D
10014;301257;D
10014;301258;D
10014;301259;D
10014;301260;D
10014;301261;D
10014;301262;D
10014;301263;D
10014;301264;D
10014;301265;D
10014;301266;D
10014;301267;D
10014;301268;D
10014;301269;D
10014;301270;D
10014;301271;D
10014;301272;D
10014;301273;D
10014;301274;D
10014;301275;D
10014;301276;D
10014;301277;D
10014;301278;D
10014;301279;D
10014;301280;D
10014;301281;D
10014;301282;D
10014;301283;D
10014;301284;D
10014;301285;D
10014;301286;D
10014;301287;D
10014;301288;D
10014;301289;D
10014;301290;D
10014;301291;D
10014;301292;D
10014;301293;D
10014;301294;D
10014;301295;D
10014;301296;D
10014;301297;D
10014;301298;D
10014;301299;D
10014;301300;D
10014;301301;D
10014;301302;D
10014;301303;D
10014;301304;D
10014;301305;D
10014;301306;D
10014;301307;D
10014;301308;D
10014;301309;D
10014;301310;D
10014;301311;D
10014;301312;D
10014;301313;D
10014;301314;D
10014;301315;D
10014;301316;D
10014;301317;D
10014;301318;D
10014;301319;D
10014;301320;D
10014;301321;D
10014;301322;D
10014;301323;D
10014;301324;D
10014;301325;D
10014;301326;D
10014;301327;D
10014;301328;D
10014;301329;D
10014;301330;D
10014;301331;D
10014;301332;D
10014;301333;D
10014;301334;D
10014;301335;D
10014;301336;D
10014;301337;D
10014;301338;D
10014;301339;D
10014;301340;D
10014;301341;D
10014;301342;D
10014;301343;D
10014;301344;D
10014;301345;D
10014;301346;D
10014;301347;D
10014;301348;D
10014;301349;D
10014;301350;D
10014;301351;D
10014;301352;D
10014;301353;D
10014;301354;D
10014;301355;D
10014;301356;D
10014;301357;D
10014;301358;D
10014;301359;D
10014;301360;D
10014;301361;D
10014;301362;D
10014;301363;D
10014;301364;D
10014;301365;D
10014;301366;D
10014;301367;D
10014;301368;D
10014;301369;D
10014;301370;D
10014;301371;D
10014;301372;D
10014;301373;D
10014;301374;D
10014;301375;D
10014;301376;D
10014;301377;D
10014;301378;D
10014;301379;D
10014;301380;D
10014;301381;D
10014;301382;D
10014;301383;D
10014;301384;D
10014;301385;D
10014;301386;D
10014;301387;D
10014;301388;D
10014;301389;D
10014;301390;D
10014;301391;D
10014;301392;D
10014;301393;D
10014;301394;D
10014;301395;D
10014;301396;D
10014;301397;D
10014;301398;D
10014;301399;D
10014;301400;D
10014;301401;D
10014;301402;D
10014;301403;D
10014;301404;D
10014;301405;D
10014;301406;D
10014;301407;D
10014;301408;D
10014;301409;D
10014;301410;D
10014;301411;D
10014;301412;D
10014;301413;D
10014;301414;D
10014;301415;D
10014;301416;D
10014;301417;D
10014;301418;D
10014;301419;D
10014;301420;D
10014;301421;D
10014;301422;D
10014;301423;D
10014;301424;D
10014;301425;D
10014;301426;D
10014;301427;D
10014;301428;D
10014;301429;D
10014;301430;D
10014;301431;D
10014;301432;D
10014;301433;D
10014;301434;D
10014;301435;D
10014;301436;D
10014;301437;D
10014;301438;D
10014;301439;D
10014;301440;D
10014;301441;D
10014;301442;D
10014;301443;D
10014;301444;D
10014;301445;D
10014;301446;D
10014;301447;D
10014;301448;D
10014;301449;D
10014;301450;D
10014;301451;D
10014;301452;D
10014;301453;D
10014;301454;D
10014;301455;D
10014;301456;D
10014;301457;D
10014;301458;D
10014;301459;D
10014;301460;D
10014;301461;D
10014;301462;D
10014;301463;D
10014;301464;D
10014;301465;D
10014;301466;D
10014;301467;D
10014;301468;D
10014;301469;D
10014;301470;D
10014;301471;D
10014;301472;D
10014;301473;D
10014;301474;D
10014;301475;D
10014;301476;D
10014;301477;D
10014;301478;D
10014;301479;D
10014;301480;D
10014;301481;D
10014;301482;D
10014;301483;D
10014;301484;D
10014;301485;D
10014;301486;D
10014;301487;D
10014;301488;D
10014;301489;D
10014;301490;D
10014;301491;D
10014;301492;D
10014;301493;D
10014;301494;D
10014;301495;D
10014;301496;D
10014;301497;D
10014;301498;D
10014;301499;D
10014;301500;D
10014;301501;D
10014;301502;D
10014;301503;D
10014;301504;D
10014;301505;D
10014;301506;D
10014;301507;D
10014;301508;D
10014;301509;D
10014;301510;D
10014;301511;D
10014;301512;D
10014;301513;D
10014;301514;D
10014;301515;D
10014;301516;D
10014;301517;D
10014;301518;D
10014;301519;D
10014;301520;D
10014;301521;D
10014;301522;D
10014;301523;D
10014;301524;D
10014;301525;D
10014;301526;D
10014;301527;D
10014;301528;D
10014;301529;D
10014;301530;D
10014;301531;D
10014;301532;D
10014;301533;D
10014;301534;D
10014;301535;D
10014;301536;D
10014;301537;D
10014;301538;D
10014;301539;D
10014;301540;D
10014;301541;D
10014;301542;D
10014;301543;D
10014;301544;D
10014;301545;D
10014;301546;D
10014;301547;D
10014;301548;D
10014;301549;D
10014;301550;D
10014;301551;D
10014;301552;D
10014;301553;D
10014;301554;D
10014;301555;D
10014;301556;D
10014;301557;D
10014;301558;D
10014;301559;D
10014;301560;D
10014;301561;D
10014;301562;D
10014;301563;D
10014;301564;D
10014;301565;D
10014;301566;D
10014;301567;D
10014;301568;D
10014;301569;D
10014;301570;D
10014;301571;D
10014;301572;D
10014;301573;D
10014;301574;D
10014;301575;D
10014;301576;D
10014;301577;D
10014;301578;D
10014;301579;D
10014;301580;D
10014;301581;D
10014;301582;D
10014;301583;D
10014;301584;D
10014;301585;D
10014;301586;D
10014;301587;D
10014;301588;D
10014;301589;D
10014;301590;D
10014;301591;D
10015;300001;R
10015;300002;R
10015;300003;R
10015;300004;R
10015;300005;R
10015;300006;R
10015;300007;R
10015;300008;R
10015;300009;R
10015;300010;R
10015;300011;R
10015;300012;R
10015;300013;R
10015;300014;R
10015;300015;R
10015;300016;R
10015;300017;R
10015;300018;R
10015;300019;R
10015;300020;R
10015;300021;R
10015;300022;R
10015;300023;R
10015;300024;R
10015;300025;R
10015;300026;R
10015;300027;R
10015;300028;R
10015;300029;R
10015;300030;R
10015;300031;R
10015;300032;R
10015;300033;R
10015;300034;R
10015;300035;R
10015;300036;R
10015;300037;R
10015;300038;R
10015;300039;R
10015;300040;R
10015;300041;R
10015;300042;R
10015;300043;R
10015;300044;R
10015;300045;R
10015;300046;R
10015;300047;R
10015;300048;R
10015;300049;R
10015;300050;R
10015;300051;R
10015;300052;R
10015;300053;R
10015;300054;R
10015;300055;R
10015;300056;R
10015;300057;R
10015;300058;R
10015;300059;R
10015;300060;R
10015;300061;R
10015;300062;R
10015;300063;R
10015;300064;R
10015;300065;R
10015;300066;R
10015;300067;R
10015;300068;R
10015;300069;R
10015;300070;R
10015;300071;R
10015;300072;R
10015;300073;R
10015;300074;R
10015;300075;R
10015;300076;R
10015;300077;R
10015;300078;R
10015;300079;R
10015;300080;R
10015;300081;R
10015;300082;R
10015;300083;R
10015;300084;R
10015;300085;R
10015;300086;R
10015;300087;R
10015;300088;R
10015;300089;R
10015;300090;R
10015;300091;R
10015;300092;R
10015;300093;R
10015;300094;R
10015;300095;R
10015;300096;R
10015;300097;R
10015;300098;R
10015;300099;R
10015;300100;R
10015;300101;R
10015;300102;R
10015;300103;R
10015;300104;R
10015;300105;R
10015;300106;R
10015;300107;R
10015;300108;R
10015;300109;R
10015;300110;R
10015;300111;R
10015;300112;R
10015;300113;R
10015;300114;R
10015;300115;R
10015;300116;R
10015;300117;R
10015;300118;R
10015;300119;R
10015;300120;R
10015;300121;R
10015;300122;R
10015;300123;R
10015;300124;R
10015;300125;R
10015;300126;R
10015;300127;R
10015;300128;R
10015;300129;R
10015;300130;R
10015;300131;R
10015;300132;R
10015;300133;R
10015;300134;R
10015;300135;R
10015;300136;R
10015;300137;R
10015;300138;R
10015;300139;R
10015;300140;R
10015;300141;R
10015;300142;R
10015;300143;R
10015;300144;R
10015;300145;R
10015;300146;R
10015;300147;R
10015;300148;R
10015;300149;R
10015;300150;R
10015;300151;R
10015;300152;R
10015;300153;R
10015;300154;R
10015;300155;R
10015;300156;R
10015;300157;R
10015;300158;R
10015;300159;R
10015;300160;R
10015;300161;R
10015;300162;R
10015;300163;R
10015;300164;R
10015;300165;R
10015;300166;R
10015;300167;R
10015;300168;R
10015;300169;R
10015;300170;R
10015;300171;R
10015;300172;R
10015;300173;R
10015;300174;R
10015;300175;R
10015;300176;R
10015;300177;R
10015;300178;R
10015;300179;R
10015;300180;R
10015;300181;R
10015;300182;R
10015;300183;R
10015;300184;R
10015;300185;R
10015;300186;R
10015;300187;R
10015;300188;R
10015;300189;R
10015;300190;R
10015;300191;R
10015;300192;R
10015;300193;R
10015;300194;R
10015;300195;R
10015;300196;R
10015;300197;R
10015;300198;R
10015;300199;R
10015;300200;R
10015;300201;R
10015;300202;R
10015;300203;R
10015;300204;R
10015;300205;R
10015;300206;R
10015;300207;R
10015;300208;R
10015;300209;R
10015;300210;R
10015;300211;R
10015;300212;R
10015;300213;R
10015;300214;R
10015;300215;R
10015;300216;R
10015;300217;R
10015;300218;R
10015;300219;R
10015;300220;R
10015;300221;R
10015;300222;R
10015;300223;R
10015;300224;R
10015;300225;R
10015;300226;R
10015;300227;R
10015;300228;R
10015;300229;R
10015;300230;R
10015;300231;R
10015;300232;R
10015;300233;R
10015;300234;R
10015;300235;R
10015;300236;R
10015;300237;R
10015;300238;R
10015;300239;R
10015;300240;R
10015;300241;R
10015;300242;R
10015;300243;R
10015;300244;R
10015;300245;R
10015;300246;R
10015;300247;R
10015;300248;R
10015;300249;R
10015;300250;R
10015;300251;R
10015;300252;R
10015;300253;R
10015;300254;R
10015;300255;R
10015;300256;R
10015;300257;R
10015;300258;R
10015;300259;R
10015;300260;R
10015;300261;R
10015;300262;R
10015;300263;R
10015;300264;R
10015;300265;R
10015;300266;R
10015;300267;R
10015;300268;R
10015;300269;R
10015;300270;R
10015;300271;R
10015;300272;R
10015;300273;R
10015;300274;R
10015;300275;R
10015;300276;R
10015;300277;R
10015;300278;R
10015;300279;R
10015;300280;R
10015;300281;R
10015;300282;R
10015;300283;R
10015;300284;R
10015;300285;R
10015;300286;R
10015;300287;R
10015;300288;R
10015;300289;R
10015;300290;R
10015;300291;R
10015;300292;R
10015;300293;R
10015;300294;R
10015;300295;R
10015;300296;R
10015;300297;R
10015;300298;R
10015;300299;R
10015;300300;R
10015;300301;R
10015;300302;R
10015;300303;R
10015;300304;R
10015;300305;R
10015;300306;R
10015;300307;R
10015;300308;R
10015;300309;R
10015;300310;R
10015;300311;R
10015;300312;R
10015;300313;R
10015;300314;R
10015;300315;R
10015;300316;R
10015;300317;R
10015;300318;R
10015;300319;R
10015;300320;R
10015;300321;R
10015;300322;R
10015;300323;R
10015;300324;R
10015;300325;R
10015;300326;R
10015;300327;R
10015;300328;R
10015;300329;R
10015;300330;R
10015;300331;R
10015;300332;R
10015;300333;R
10015;300334;R
10015;300335;R
10015;300336;R
10015;300337;R
10015;300338;R
10015;300339;R
10015;300340;R
10015;300341;R
10015;300342;R
10015;300343;R
10015;300344;R
10015;300345;R
10015;300346;R
10015;300347;R
10015;300348;R
10015;300349;R
10015;300350;R
10015;300351;R
10015;300352;R
10015;300353;R
10015;300354;R
10015;300355;R
10015;300356;R
10015;300357;R
10015;300358;R
10015;300359;R
10015;300360;R
10015;300361;R
10015;300362;R
10015;300363;R
10015;300364;R
10015;300365;R
10015;300366;R
10015;300367;R
10015;300368;R
10015;300369;R
10015;300370;R
10015;300371;R
10015;300372;R
10015;300373;R
10015;300374;R
10015;300375;R
